"gene_name","ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name","exons.exon_rank"
"Jag2",0,1,"ENSMUST00000075827","12",112915605,112915718,114,"-","ENSMUSE00000306019","Jag2",10
"Jag2",0,1,"ENSMUST00000075827","12",112915471,112915517,47,"-","ENSMUSE00000115092","Jag2",11
"Jag2",0,1,"ENSMUST00000075827","12",112915198,112915371,174,"-","ENSMUSE00000115128","Jag2",12
"Jag2",0,1,"ENSMUST00000075827","12",112914357,112914507,151,"-","ENSMUSE00000375021","Jag2",13
"Jag2",0,1,"ENSMUST00000075827","12",112914126,112914278,153,"-","ENSMUSE00000305977","Jag2",14
"Jag2",0,1,"ENSMUST00000075827","12",112913936,112914049,114,"-","ENSMUSE00000115118","Jag2",15
"Jag2",0,1,"ENSMUST00000075827","12",112913616,112913729,114,"-","ENSMUSE00000115108","Jag2",16
"Jag2",0,1,"ENSMUST00000075827","12",112913390,112913503,114,"-","ENSMUSE00000115094","Jag2",17
"Jag2",0,1,"ENSMUST00000075827","12",112913165,112913281,117,"-","ENSMUSE00000305947","Jag2",18
"Jag2",0,1,"ENSMUST00000075827","12",112912693,112912720,28,"-","ENSMUSE00000507358","Jag2",19
"Jag2",0,1,"ENSMUST00000075827","12",112912529,112912614,86,"-","ENSMUSE00000115112","Jag2",20
"Jag2",0,1,"ENSMUST00000075827","12",112911909,112912022,114,"-","ENSMUSE00000528957","Jag2",21
"Jag2",0,1,"ENSMUST00000075827","12",112911703,112911818,116,"-","ENSMUSE00000305931","Jag2",22
"Jag2",0,1,"ENSMUST00000075827","12",112911059,112911307,249,"-","ENSMUSE00000305924","Jag2",23
"Jag2",0,1,"ENSMUST00000075827","12",112910444,112910575,132,"-","ENSMUSE00000115114","Jag2",24
"Jag2",0,1,"ENSMUST00000075827","12",112909553,112909709,157,"-","ENSMUSE00000115081","Jag2",25
"Jag2",0,1,"ENSMUST00000075827","12",112908590,112909385,796,"-","ENSMUSE00000461436","Jag2",26
"Lrp4",0,1,"ENSMUST00000028689","2",91457511,91457752,242,"+","ENSMUSE00001229927","Lrp4",1
"Lrp4",0,1,"ENSMUST00000028689","2",91471129,91471275,147,"+","ENSMUSE00001259373","Lrp4",2
"Lrp4",0,1,"ENSMUST00000028689","2",91473157,91473273,117,"+","ENSMUSE00001268939","Lrp4",3
"Lrp4",0,1,"ENSMUST00000028689","2",91473558,91473671,114,"+","ENSMUSE00001303508","Lrp4",4
"Lrp4",0,1,"ENSMUST00000028689","2",91473908,91474024,117,"+","ENSMUSE00001269691","Lrp4",5
"Lrp4",0,1,"ENSMUST00000028689","2",91474348,91474476,129,"+","ENSMUSE00001258421","Lrp4",6
"Lrp4",0,1,"ENSMUST00000028689","2",91474706,91474825,120,"+","ENSMUSE00001213637","Lrp4",7
"Lrp4",0,1,"ENSMUST00000028689","2",91475183,91475308,126,"+","ENSMUSE00001255272","Lrp4",8
"Lrp4",0,1,"ENSMUST00000028689","2",91476266,91476391,126,"+","ENSMUSE00001254963","Lrp4",9
"Lrp4",0,1,"ENSMUST00000028689","2",91476584,91476718,135,"+","ENSMUSE00001299197","Lrp4",10
"Lrp4",0,1,"ENSMUST00000028689","2",91477098,91477223,126,"+","ENSMUSE00001293140","Lrp4",11
"Lrp4",0,1,"ENSMUST00000028689","2",91477521,91477751,231,"+","ENSMUSE00001204812","Lrp4",12
"Lrp4",0,1,"ENSMUST00000028689","2",91478510,91478666,157,"+","ENSMUSE00000167422","Lrp4",13
"Lrp4",0,1,"ENSMUST00000028689","2",91480313,91480530,218,"+","ENSMUSE00000167419","Lrp4",14
"Lrp4",0,1,"ENSMUST00000028689","2",91480693,91480869,177,"+","ENSMUSE00000167413","Lrp4",15
"Lrp4",0,1,"ENSMUST00000028689","2",91481858,91481980,123,"+","ENSMUSE00000302499","Lrp4",16
"Lrp4",0,1,"ENSMUST00000028689","2",91485754,91485962,209,"+","ENSMUSE00000302484","Lrp4",17
"Lrp4",0,1,"ENSMUST00000028689","2",91486088,91486169,82,"+","ENSMUSE00000302471","Lrp4",18
"Lrp4",0,1,"ENSMUST00000028689","2",91487039,91487144,106,"+","ENSMUSE00000302461","Lrp4",19
"Lrp4",0,1,"ENSMUST00000028689","2",91488432,91488633,202,"+","ENSMUSE00000302451","Lrp4",20
"Lrp4",0,1,"ENSMUST00000028689","2",91490358,91490547,190,"+","ENSMUSE00000302441","Lrp4",21
"Lrp4",0,1,"ENSMUST00000028689","2",91490635,91490766,132,"+","ENSMUSE00000302435","Lrp4",22
"Lrp4",0,1,"ENSMUST00000028689","2",91491957,91492097,141,"+","ENSMUSE00000302429","Lrp4",23
"Lrp4",0,1,"ENSMUST00000028689","2",91492345,91492431,87,"+","ENSMUSE00000302419","Lrp4",24
"Lrp4",0,1,"ENSMUST00000028689","2",91492537,91492708,172,"+","ENSMUSE00000302411","Lrp4",25
"Lrp4",0,1,"ENSMUST00000028689","2",91493742,91493904,163,"+","ENSMUSE00000302404","Lrp4",26
"Lrp4",0,1,"ENSMUST00000028689","2",91494021,91494246,226,"+","ENSMUSE00000302395","Lrp4",27
"Lrp4",0,1,"ENSMUST00000028689","2",91494757,91495060,304,"+","ENSMUSE00000302391","Lrp4",28
"Lrp4",0,1,"ENSMUST00000028689","2",91496890,91497108,219,"+","ENSMUSE00000302385","Lrp4",29
"Lrp4",0,1,"ENSMUST00000028689","2",91497256,91497390,135,"+","ENSMUSE00000302375","Lrp4",30
"Lrp4",0,1,"ENSMUST00000028689","2",91498340,91498448,109,"+","ENSMUSE00000302367","Lrp4",31
"Lrp4",0,1,"ENSMUST00000028689","2",91500989,91501133,145,"+","ENSMUSE00000302359","Lrp4",32
"Lrp4",0,1,"ENSMUST00000028689","2",91501381,91501494,114,"+","ENSMUSE00000302350","Lrp4",33
"Lrp4",0,1,"ENSMUST00000028689","2",91501911,91502046,136,"+","ENSMUSE00000302340","Lrp4",34
"Lrp4",0,1,"ENSMUST00000028689","2",91505593,91505660,68,"+","ENSMUSE00000302331","Lrp4",35
"Lrp4",0,1,"ENSMUST00000028689","2",91506001,91506088,88,"+","ENSMUSE00000302323","Lrp4",36
"Lrp4",0,1,"ENSMUST00000028689","2",91508469,91508610,142,"+","ENSMUSE00000302314","Lrp4",37
"Lrp4",0,1,"ENSMUST00000028689","2",91511429,91513779,2351,"+","ENSMUSE00000406238","Lrp4",38
"Lrp4",0,2,"ENSMUST00000123897","2",91476256,91476391,136,"+","ENSMUSE00000724030","Lrp4",1
"Lrp4",0,2,"ENSMUST00000123897","2",91476584,91476718,135,"+","ENSMUSE00001223835","Lrp4",2
"Lrp4",0,2,"ENSMUST00000123897","2",91477098,91477223,126,"+","ENSMUSE00001303808","Lrp4",3
"Lrp4",0,2,"ENSMUST00000123897","2",91477521,91480871,3351,"+","ENSMUSE00000830453","Lrp4",4
"Lrp4",0,3,"ENSMUST00000143874","2",91457511,91457752,242,"+","ENSMUSE00001261005","Lrp4",1
"Lrp4",0,3,"ENSMUST00000143874","2",91471129,91471275,147,"+","ENSMUSE00001253758","Lrp4",2
"Lrp4",0,3,"ENSMUST00000143874","2",91473157,91473273,117,"+","ENSMUSE00001261411","Lrp4",3
"Lrp4",0,3,"ENSMUST00000143874","2",91473558,91473671,114,"+","ENSMUSE00001227755","Lrp4",4
"Lrp4",0,3,"ENSMUST00000143874","2",91473908,91474024,117,"+","ENSMUSE00001277931","Lrp4",5
"Lrp4",0,3,"ENSMUST00000143874","2",91474348,91474476,129,"+","ENSMUSE00001290642","Lrp4",6
"Lrp4",0,3,"ENSMUST00000143874","2",91474706,91474825,120,"+","ENSMUSE00001296078","Lrp4",7
"Lrp4",0,3,"ENSMUST00000143874","2",91475183,91475308,126,"+","ENSMUSE00001256943","Lrp4",8
"Lrp4",0,3,"ENSMUST00000143874","2",91476266,91476391,126,"+","ENSMUSE00001296630","Lrp4",9
"Lrp4",0,3,"ENSMUST00000143874","2",91476584,91476718,135,"+","ENSMUSE00001223835","Lrp4",10
"Lrp4",0,3,"ENSMUST00000143874","2",91477098,91477223,126,"+","ENSMUSE00001303808","Lrp4",11
"Lrp4",0,3,"ENSMUST00000143874","2",91477521,91479287,1767,"+","ENSMUSE00000758909","Lrp4",12
"Lrp4",0,4,"ENSMUST00000151907","2",91476319,91476391,73,"+","ENSMUSE00000736534","Lrp4",1
"Lrp4",0,4,"ENSMUST00000151907","2",91476584,91476718,135,"+","ENSMUSE00001223835","Lrp4",2
"Lrp4",0,4,"ENSMUST00000151907","2",91477098,91477223,126,"+","ENSMUSE00001303808","Lrp4",3
"Lrp4",0,4,"ENSMUST00000151907","2",91477521,91477751,231,"+","ENSMUSE00001283587","Lrp4",4
"Lrp4",0,4,"ENSMUST00000151907","2",91478510,91478842,333,"+","ENSMUSE00000780219","Lrp4",5
"Msx2",0,1,"ENSMUST00000021922","13",53472332,53473074,743,"-","ENSMUSE00000118134","Msx2",1
"Msx2",0,1,"ENSMUST00000021922","13",53466884,53468593,1710,"-","ENSMUSE00000641992","Msx2",2
"Msx2",0,2,"ENSMUST00000188606","13",53471506,53473074,1569,"-","ENSMUSE00001323658","Msx2",1
"Pdgfra",0,1,"ENSMUST00000000476","5",75152291,75152457,167,"+","ENSMUSE00000478574","Pdgfra",1
"Pdgfra",0,1,"ENSMUST00000000476","5",75162231,75162291,61,"+","ENSMUSE00000187169","Pdgfra",2
"Pdgfra",0,1,"ENSMUST00000000476","5",75163535,75163852,318,"+","ENSMUSE00000187187","Pdgfra",3
"Pdgfra",0,1,"ENSMUST00000000476","5",75166511,75166771,261,"+","ENSMUSE00000227006","Pdgfra",4
"Pdgfra",0,1,"ENSMUST00000000476","5",75167837,75167967,131,"+","ENSMUSE00000187180","Pdgfra",5
"Pdgfra",0,1,"ENSMUST00000000476","5",75170495,75170666,172,"+","ENSMUSE00000187185","Pdgfra",6
"Pdgfra",0,1,"ENSMUST00000000476","5",75170762,75170951,190,"+","ENSMUSE00000226976","Pdgfra",7
"Pdgfra",0,1,"ENSMUST00000000476","5",75173389,75173504,116,"+","ENSMUSE00000226968","Pdgfra",8
"Pdgfra",0,1,"ENSMUST00000000476","5",75174945,75175071,127,"+","ENSMUSE00000187175","Pdgfra",9
"Pdgfra",0,1,"ENSMUST00000000476","5",75176667,75176860,194,"+","ENSMUSE00000187176","Pdgfra",10
"Pdgfra",0,1,"ENSMUST00000000476","5",75177645,75177739,95,"+","ENSMUSE00000226946","Pdgfra",11
"Pdgfra",0,1,"ENSMUST00000000476","5",75177930,75178062,133,"+","ENSMUSE00000187161","Pdgfra",12
"Pdgfra",0,1,"ENSMUST00000000476","5",75180168,75180272,105,"+","ENSMUSE00000187178","Pdgfra",13
"Pdgfra",0,1,"ENSMUST00000000476","5",75180999,75181109,111,"+","ENSMUSE00000187183","Pdgfra",14
"Pdgfra",0,1,"ENSMUST00000000476","5",75181522,75181675,154,"+","ENSMUSE00000187164","Pdgfra",15
"Pdgfra",0,1,"ENSMUST00000000476","5",75182976,75183142,167,"+","ENSMUSE00000187158","Pdgfra",16
"Pdgfra",0,1,"ENSMUST00000000476","5",75185514,75185629,116,"+","ENSMUSE00000187186","Pdgfra",17
"Pdgfra",0,1,"ENSMUST00000000476","5",75185951,75186073,123,"+","ENSMUSE00000187157","Pdgfra",18
"Pdgfra",0,1,"ENSMUST00000000476","5",75187863,75187974,112,"+","ENSMUSE00000993112","Pdgfra",19
"Pdgfra",0,1,"ENSMUST00000000476","5",75189020,75189119,100,"+","ENSMUSE00000187163","Pdgfra",20
"Pdgfra",0,1,"ENSMUST00000000476","5",75189231,75189336,106,"+","ENSMUSE00000187173","Pdgfra",21
"Pdgfra",0,1,"ENSMUST00000000476","5",75192431,75192672,242,"+","ENSMUSE00000187160","Pdgfra",22
"Pdgfra",0,1,"ENSMUST00000000476","5",75194953,75198204,3252,"+","ENSMUSE00000414695","Pdgfra",23
"Pdgfra",0,2,"ENSMUST00000168162","5",75156166,75156349,184,"+","ENSMUSE00000912199","Pdgfra",1
"Pdgfra",0,2,"ENSMUST00000168162","5",75162231,75162291,61,"+","ENSMUSE00000187169","Pdgfra",2
"Pdgfra",0,2,"ENSMUST00000168162","5",75163535,75163852,318,"+","ENSMUSE00000187187","Pdgfra",3
"Pdgfra",0,2,"ENSMUST00000168162","5",75166511,75166771,261,"+","ENSMUSE00000227006","Pdgfra",4
"Pdgfra",0,2,"ENSMUST00000168162","5",75167837,75167967,131,"+","ENSMUSE00000187180","Pdgfra",5
"Pdgfra",0,2,"ENSMUST00000168162","5",75170495,75170666,172,"+","ENSMUSE00000187185","Pdgfra",6
"Pdgfra",0,2,"ENSMUST00000168162","5",75170762,75170951,190,"+","ENSMUSE00000226976","Pdgfra",7
"Pdgfra",0,2,"ENSMUST00000168162","5",75173389,75173504,116,"+","ENSMUSE00000226968","Pdgfra",8
"Pdgfra",0,2,"ENSMUST00000168162","5",75174945,75175071,127,"+","ENSMUSE00000187175","Pdgfra",9
"Pdgfra",0,2,"ENSMUST00000168162","5",75176667,75176860,194,"+","ENSMUSE00000187176","Pdgfra",10
"Pdgfra",0,2,"ENSMUST00000168162","5",75177645,75177739,95,"+","ENSMUSE00000226946","Pdgfra",11
"Pdgfra",0,2,"ENSMUST00000168162","5",75177930,75178062,133,"+","ENSMUSE00000187161","Pdgfra",12
"Pdgfra",0,2,"ENSMUST00000168162","5",75180168,75180272,105,"+","ENSMUSE00000187178","Pdgfra",13
"Pdgfra",0,2,"ENSMUST00000168162","5",75180999,75181109,111,"+","ENSMUSE00000187183","Pdgfra",14
"Pdgfra",0,2,"ENSMUST00000168162","5",75181522,75181675,154,"+","ENSMUSE00000187164","Pdgfra",15
"Pdgfra",0,2,"ENSMUST00000168162","5",75182976,75183142,167,"+","ENSMUSE00000187158","Pdgfra",16
"Pdgfra",0,2,"ENSMUST00000168162","5",75185514,75185629,116,"+","ENSMUSE00000187186","Pdgfra",17
"Pdgfra",0,2,"ENSMUST00000168162","5",75185951,75186073,123,"+","ENSMUSE00000187157","Pdgfra",18
"Pdgfra",0,2,"ENSMUST00000168162","5",75187863,75187974,112,"+","ENSMUSE00000993112","Pdgfra",19
"Pdgfra",0,2,"ENSMUST00000168162","5",75189020,75189119,100,"+","ENSMUSE00000187163","Pdgfra",20
"Pdgfra",0,2,"ENSMUST00000168162","5",75189231,75189336,106,"+","ENSMUSE00000187173","Pdgfra",21
"Pdgfra",0,2,"ENSMUST00000168162","5",75192431,75192672,242,"+","ENSMUSE00000187160","Pdgfra",22
"Pdgfra",0,2,"ENSMUST00000168162","5",75194953,75198204,3252,"+","ENSMUSE00000414695","Pdgfra",23
"Rps6ka3",0,1,"ENSMUST00000033671","X",159255858,159256188,331,"+","ENSMUSE00000844553","Rps6ka3",1
"Rps6ka3",0,1,"ENSMUST00000033671","X",159285266,159285322,57,"+","ENSMUSE00001219446","Rps6ka3",2
"Rps6ka3",0,1,"ENSMUST00000033671","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",3
"Rps6ka3",0,1,"ENSMUST00000033671","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",4
"Rps6ka3",0,1,"ENSMUST00000033671","X",159326841,159326921,81,"+","ENSMUSE00000875447","Rps6ka3",5
"Rps6ka3",0,1,"ENSMUST00000033671","X",159327772,159327851,80,"+","ENSMUSE00000987789","Rps6ka3",6
"Rps6ka3",0,1,"ENSMUST00000033671","X",159328371,159328477,107,"+","ENSMUSE00001038059","Rps6ka3",7
"Rps6ka3",0,1,"ENSMUST00000033671","X",159330558,159330595,38,"+","ENSMUSE00000208203","Rps6ka3",8
"Rps6ka3",0,1,"ENSMUST00000033671","X",159330787,159330929,143,"+","ENSMUSE00000896147","Rps6ka3",9
"Rps6ka3",0,1,"ENSMUST00000033671","X",159332151,159332221,71,"+","ENSMUSE00000208210","Rps6ka3",10
"Rps6ka3",0,1,"ENSMUST00000033671","X",159336695,159336783,89,"+","ENSMUSE00000208184","Rps6ka3",11
"Rps6ka3",0,1,"ENSMUST00000033671","X",159336963,159337027,65,"+","ENSMUSE00000543752","Rps6ka3",12
"Rps6ka3",0,1,"ENSMUST00000033671","X",159337186,159337288,103,"+","ENSMUSE00001083597","Rps6ka3",13
"Rps6ka3",0,1,"ENSMUST00000033671","X",159337918,159338042,125,"+","ENSMUSE00000208182","Rps6ka3",14
"Rps6ka3",0,1,"ENSMUST00000033671","X",159342585,159342710,126,"+","ENSMUSE00000208196","Rps6ka3",15
"Rps6ka3",0,1,"ENSMUST00000033671","X",159345340,159345429,90,"+","ENSMUSE00000208189","Rps6ka3",16
"Rps6ka3",0,1,"ENSMUST00000033671","X",159347016,159347174,159,"+","ENSMUSE00000543751","Rps6ka3",17
"Rps6ka3",0,1,"ENSMUST00000033671","X",159349252,159349413,162,"+","ENSMUSE00000543750","Rps6ka3",18
"Rps6ka3",0,1,"ENSMUST00000033671","X",159351364,159351440,77,"+","ENSMUSE00000971815","Rps6ka3",19
"Rps6ka3",0,1,"ENSMUST00000033671","X",159352316,159352433,118,"+","ENSMUSE00000208207","Rps6ka3",20
"Rps6ka3",0,1,"ENSMUST00000033671","X",159362642,159362782,141,"+","ENSMUSE00001219583","Rps6ka3",21
"Rps6ka3",0,1,"ENSMUST00000033671","X",159363363,159368244,4882,"+","ENSMUSE00000793615","Rps6ka3",22
"Rps6ka3",0,2,"ENSMUST00000112491","X",159303281,159303400,120,"+","ENSMUSE00000691848","Rps6ka3",1
"Rps6ka3",0,2,"ENSMUST00000112491","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",2
"Rps6ka3",0,2,"ENSMUST00000112491","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",3
"Rps6ka3",0,2,"ENSMUST00000112491","X",159326841,159326921,81,"+","ENSMUSE00000875447","Rps6ka3",4
"Rps6ka3",0,2,"ENSMUST00000112491","X",159327772,159327851,80,"+","ENSMUSE00000987789","Rps6ka3",5
"Rps6ka3",0,2,"ENSMUST00000112491","X",159328371,159328477,107,"+","ENSMUSE00001038059","Rps6ka3",6
"Rps6ka3",0,2,"ENSMUST00000112491","X",159330558,159330595,38,"+","ENSMUSE00000208203","Rps6ka3",7
"Rps6ka3",0,2,"ENSMUST00000112491","X",159330787,159330877,91,"+","ENSMUSE00000691846","Rps6ka3",8
"Rps6ka3",0,3,"ENSMUST00000112492","X",159255925,159256188,264,"+","ENSMUSE00000652765","Rps6ka3",1
"Rps6ka3",0,3,"ENSMUST00000112492","X",159279167,159279203,37,"+","ENSMUSE00001245580","Rps6ka3",2
"Rps6ka3",0,3,"ENSMUST00000112492","X",159285266,159285322,57,"+","ENSMUSE00001270913","Rps6ka3",3
"Rps6ka3",0,3,"ENSMUST00000112492","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",4
"Rps6ka3",0,3,"ENSMUST00000112492","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",5
"Rps6ka3",0,3,"ENSMUST00000112492","X",159326841,159326921,81,"+","ENSMUSE00000875447","Rps6ka3",6
"Rps6ka3",0,3,"ENSMUST00000112492","X",159327772,159327851,80,"+","ENSMUSE00000987789","Rps6ka3",7
"Rps6ka3",0,3,"ENSMUST00000112492","X",159328371,159328374,4,"+","ENSMUSE00001030851","Rps6ka3",8
"Rps6ka3",0,4,"ENSMUST00000112493","X",159210307,159210564,258,"+","ENSMUSE00000691862","Rps6ka3",1
"Rps6ka3",0,4,"ENSMUST00000112493","X",159211614,159211724,111,"+","ENSMUSE00000691861","Rps6ka3",2
"Rps6ka3",0,4,"ENSMUST00000112493","X",159278110,159278203,94,"+","ENSMUSE00000691859","Rps6ka3",3
"Rps6ka3",0,4,"ENSMUST00000112493","X",159279167,159279203,37,"+","ENSMUSE00001245580","Rps6ka3",4
"Rps6ka3",0,4,"ENSMUST00000112493","X",159285266,159285322,57,"+","ENSMUSE00001270913","Rps6ka3",5
"Rps6ka3",0,4,"ENSMUST00000112493","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",6
"Rps6ka3",0,4,"ENSMUST00000112493","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",7
"Rps6ka3",0,4,"ENSMUST00000112493","X",159326841,159326921,81,"+","ENSMUSE00000875447","Rps6ka3",8
"Rps6ka3",0,4,"ENSMUST00000112493","X",159327772,159327851,80,"+","ENSMUSE00000987789","Rps6ka3",9
"Rps6ka3",0,4,"ENSMUST00000112493","X",159328371,159328477,107,"+","ENSMUSE00001038059","Rps6ka3",10
"Rps6ka3",0,4,"ENSMUST00000112493","X",159330558,159330595,38,"+","ENSMUSE00000208203","Rps6ka3",11
"Rps6ka3",0,4,"ENSMUST00000112493","X",159330787,159330929,143,"+","ENSMUSE00000896147","Rps6ka3",12
"Rps6ka3",0,4,"ENSMUST00000112493","X",159332151,159332221,71,"+","ENSMUSE00000208210","Rps6ka3",13
"Rps6ka3",0,4,"ENSMUST00000112493","X",159336695,159336783,89,"+","ENSMUSE00000208184","Rps6ka3",14
"Rps6ka3",0,4,"ENSMUST00000112493","X",159336963,159337027,65,"+","ENSMUSE00000543752","Rps6ka3",15
"Rps6ka3",0,4,"ENSMUST00000112493","X",159337186,159337288,103,"+","ENSMUSE00001083597","Rps6ka3",16
"Rps6ka3",0,4,"ENSMUST00000112493","X",159337918,159338042,125,"+","ENSMUSE00000208182","Rps6ka3",17
"Rps6ka3",0,4,"ENSMUST00000112493","X",159342585,159342710,126,"+","ENSMUSE00000208196","Rps6ka3",18
"Rps6ka3",0,4,"ENSMUST00000112493","X",159345340,159345429,90,"+","ENSMUSE00000208189","Rps6ka3",19
"Rps6ka3",0,4,"ENSMUST00000112493","X",159347016,159347174,159,"+","ENSMUSE00000543751","Rps6ka3",20
"Rps6ka3",0,4,"ENSMUST00000112493","X",159349252,159349413,162,"+","ENSMUSE00000543750","Rps6ka3",21
"Rps6ka3",0,4,"ENSMUST00000112493","X",159351364,159351440,77,"+","ENSMUSE00000971815","Rps6ka3",22
"Rps6ka3",0,4,"ENSMUST00000112493","X",159352316,159352433,118,"+","ENSMUSE00000208207","Rps6ka3",23
"Rps6ka3",0,4,"ENSMUST00000112493","X",159362642,159362782,141,"+","ENSMUSE00001219583","Rps6ka3",24
"Rps6ka3",0,4,"ENSMUST00000112493","X",159363363,159364502,1140,"+","ENSMUSE00000691852","Rps6ka3",25
"Rps6ka3",0,5,"ENSMUST00000126686","X",159255782,159256188,407,"+","ENSMUSE00000761500","Rps6ka3",1
"Rps6ka3",0,5,"ENSMUST00000126686","X",159278110,159278203,94,"+","ENSMUSE00000691859","Rps6ka3",2
"Rps6ka3",0,5,"ENSMUST00000126686","X",159279167,159279203,37,"+","ENSMUSE00001245580","Rps6ka3",3
"Rps6ka3",0,5,"ENSMUST00000126686","X",159285266,159285322,57,"+","ENSMUSE00001270913","Rps6ka3",4
"Rps6ka3",0,5,"ENSMUST00000126686","X",159311464,159311525,62,"+","ENSMUSE00000827153","Rps6ka3",5
"Rps6ka3",0,6,"ENSMUST00000142668","X",159362321,159362418,98,"+","ENSMUSE00000760904","Rps6ka3",1
"Rps6ka3",0,6,"ENSMUST00000142668","X",159362642,159362782,141,"+","ENSMUSE00001241482","Rps6ka3",2
"Rps6ka3",0,6,"ENSMUST00000142668","X",159363363,159363505,143,"+","ENSMUSE00000827290","Rps6ka3",3
"Rps6ka3",0,7,"ENSMUST00000148570","X",159256126,159256188,63,"+","ENSMUSE00000813958","Rps6ka3",1
"Rps6ka3",0,7,"ENSMUST00000148570","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",2
"Rps6ka3",0,7,"ENSMUST00000148570","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",3
"Rps6ka3",0,7,"ENSMUST00000148570","X",159326841,159326921,81,"+","ENSMUSE00000875447","Rps6ka3",4
"Rps6ka3",0,7,"ENSMUST00000148570","X",159327772,159327851,80,"+","ENSMUSE00000987789","Rps6ka3",5
"Rps6ka3",0,7,"ENSMUST00000148570","X",159328371,159328464,94,"+","ENSMUSE00000746487","Rps6ka3",6
"Rps6ka3",0,8,"ENSMUST00000149939","X",159362406,159362782,377,"+","ENSMUSE00000794414","Rps6ka3",1
"Rps6ka3",0,8,"ENSMUST00000149939","X",159363363,159363740,378,"+","ENSMUSE00000652764","Rps6ka3",2
"Rps6ka3",0,9,"ENSMUST00000156648","X",159276276,159276336,61,"+","ENSMUSE00000805766","Rps6ka3",1
"Rps6ka3",0,9,"ENSMUST00000156648","X",159279167,159279203,37,"+","ENSMUSE00001215343","Rps6ka3",2
"Rps6ka3",0,9,"ENSMUST00000156648","X",159285266,159285322,57,"+","ENSMUSE00001219446","Rps6ka3",3
"Rps6ka3",0,9,"ENSMUST00000156648","X",159311464,159311580,117,"+","ENSMUSE00000543757","Rps6ka3",4
"Rps6ka3",0,9,"ENSMUST00000156648","X",159317921,159318002,82,"+","ENSMUSE00000208212","Rps6ka3",5
"Rps6ka3",0,9,"ENSMUST00000156648","X",159326841,159326872,32,"+","ENSMUSE00000759504","Rps6ka3",6
"Smo",0,1,"ENSMUST00000001812","6",29735694,29736353,660,"+","ENSMUSE00000192514","Smo",1
"Smo",0,1,"ENSMUST00000001812","6",29753470,29753675,206,"+","ENSMUSE00000192505","Smo",2
"Smo",0,1,"ENSMUST00000001812","6",29754322,29754531,210,"+","ENSMUSE00000192506","Smo",3
"Smo",0,1,"ENSMUST00000001812","6",29754692,29754864,173,"+","ENSMUSE00000192508","Smo",4
"Smo",0,1,"ENSMUST00000001812","6",29755174,29755393,220,"+","ENSMUSE00000192507","Smo",5
"Smo",0,1,"ENSMUST00000001812","6",29755483,29755606,124,"+","ENSMUSE00000192512","Smo",6
"Smo",0,1,"ENSMUST00000001812","6",29756781,29756873,93,"+","ENSMUSE00000192504","Smo",7
"Smo",0,1,"ENSMUST00000001812","6",29757257,29757365,109,"+","ENSMUSE00000192511","Smo",8
"Smo",0,1,"ENSMUST00000001812","6",29758336,29758521,186,"+","ENSMUSE00000192513","Smo",9
"Smo",0,1,"ENSMUST00000001812","6",29758866,29759014,149,"+","ENSMUSE00000192515","Smo",10
"Smo",0,1,"ENSMUST00000001812","6",29759484,29759618,135,"+","ENSMUSE00000192509","Smo",11
"Smo",0,1,"ENSMUST00000001812","6",29759852,29761365,1514,"+","ENSMUSE00000487270","Smo",12
"Sostdc1",0,1,"ENSMUST00000041407","12",36314169,36314498,330,"+","ENSMUSE00000324406","Sostdc1",1
"Sostdc1",0,1,"ENSMUST00000041407","12",36317032,36318452,1421,"+","ENSMUSE00000324397","Sostdc1",2
